Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
,,"Nov 30, 2025",$74.00,$5.09,,,Auction,,1
1 /10 oz 2014 Mexican libertad silver coin,358238151357,"Feb 24, 2026",$29.97,$6.99,,,Fixed price,https://www.ebay.com/itm/358238151357,1
2014 1oz .999 Silver Mexican Libertad in a Capsule,358379648121,"Mar 27, 2026",$109.00,$0.00,,,Fixed price,https://www.ebay.com/itm/358379648121,1
,,"Oct 25, 2025",$84.99,$0.00,,,Fixed price,,1
,,"Oct 23, 2025",$89.95,$0.00,,,Fixed price,,1
,,"Jan 10, 2026",$54.95,$0.00,,,Fixed price,,1
,,"Jan 8, 2026",$49.95,$7.50,,,Fixed price,,1
,,"Oct 17, 2025",$59.00,$0.00,,,Fixed price,,1
,,"Nov 2, 2025",$89.95,$0.00,,,Fixed price,,1
,,"Nov 26, 2025",$150.00,$10.00,,,Fixed price,,1
,,"Jan 10, 2026",$69.95,$0.00,,,Fixed price,,1
🔥 2014 .999 Silver Free Shipping Mexican Libertad Onza 1/10 oz (Mexico Label),376861777089,"Jan 16, 2026",$40.00,$8.00,,,Fixed price,https://www.ebay.com/itm/376861777089,1
🔥 2014 .999 Silver Mexican Libertad Onza 1/10 oz (Mexico Label),376871870571,"Jan 28, 2026",$35.00,$8.00,,,Fixed price,https://www.ebay.com/itm/376871870571,1
🔥 2014 .999 Silver Mexican Libertad Onza 1/10 oz (Mexico Label),376910103821,"Mar 19, 2026",$38.00,$8.00,,,Fixed price,https://www.ebay.com/itm/376910103821,1
2014 Libertad 1/4 oz Plata Pura .999 Fine Mexico Plata Pura Silver .25 oz Coin,377076355497,"Mar 31, 2026",$69.99,$6.99,,,Fixed price,https://www.ebay.com/itm/377076355497,1
,,"Oct 18, 2025",$65.99,$0.00,,,Fixed price,,1
,,"Oct 19, 2025",$69.99,$5.99,,,Auction,,1
,,"Nov 4, 2025",$35.00,$3.20,,,Fixed price,,1
,,"Dec 22, 2025",$40.00,$3.20,,,Fixed price,,1
,,"Dec 26, 2025",$86.95,$0.00,,,Fixed price,,1
,,"Dec 14, 2025",$225.00,$4.99,,,Auction,,1
,,"Dec 17, 2025",$75.00,$5.99,,,Auction,,1
,,"Dec 22, 2025",$82.09,$4.87,,,Auction,,1
,,"Dec 27, 2025",$94.99,$5.99,,,Auction,,1
,,"Jan 5, 2026",$105.50,$1.34,,,Auction,,1
,,"Jan 7, 2026",$90.00,$3.20,,,Auction,,1
,,"Jan 1, 2026",$49.00,$3.20,,,Fixed price,,1
,,"Jan 9, 2026",$89.89,$3.20,,,Auction,,1
,,"Jan 4, 2026",$95.00,$5.99,,,Auction,,1
,,"Jan 12, 2026",$55.00,$1.44,,,Auction,,1
,,"Jan 9, 2026",$83.00,$5.10,,,Auction,,1
